Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1633333,00000299,false,Rx,0,8,00,00,00,00,00,00,18,74,
1635161,000002A0,false,Rx,0,8,00,60,82,00,80,FF,7F,21,
1646753,00000312,false,Rx,0,8,00,10,8F,03,00,FF,00,04,
1647006,000003F3,false,Rx,0,8,5C,66,07,89,FF,7F,00,80,
1647910,000003F3,false,Rx,0,8,5C,66,08,8A,FF,7F,00,80,
1648156,000002A0,false,Rx,0,8,00,61,83,00,80,FF,7F,21,
1649745,000002A0,false,Rx,0,8,00,62,84,00,80,FF,7F,21,
1651564,000002A0,false,Rx,0,8,00,63,85,00,80,FF,7F,21,
1653393,000002A0,false,Rx,0,8,00,64,86,00,80,FF,7F,21,
1655212,000002A0,false,Rx,0,8,00,65,87,00,80,FF,7F,21,
1656710,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1666708,00000312,false,Rx,0,8,00,10,8F,04,00,FF,00,05,
1666961,000003F3,false,Rx,0,8,5C,66,09,8B,FF,7F,00,80,
1667865,000003F3,false,Rx,0,8,5C,66,0A,8C,FF,7F,00,80,
1668111,000002A0,false,Rx,0,8,00,66,88,00,80,FF,7F,21,
1669701,000002A0,false,Rx,0,8,00,67,89,00,80,FF,7F,21,
1671519,000002A0,false,Rx,0,8,00,68,8A,00,80,FF,7F,21,
1673349,000002A0,false,Rx,0,8,00,69,8B,00,80,FF,7F,21,
1675167,000002A0,false,Rx,0,8,00,6A,8C,00,80,FF,7F,21,
1686708,00000312,false,Rx,0,8,00,10,8F,05,00,FF,00,06,
1686961,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1687198,000003F3,false,Rx,0,8,5C,66,0B,8D,FF,7F,00,80,
1687869,000003F3,false,Rx,0,8,5C,66,0C,8E,FF,7F,00,80,
1688105,000002A0,false,Rx,0,8,00,6B,8D,00,80,FF,7F,21,
1689696,000002A0,false,Rx,0,8,00,6C,8E,00,80,FF,7F,21,
1691524,000002A0,false,Rx,0,8,00,6D,8F,00,80,FF,7F,21,
