Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1210088,000002A0,false,Rx,0,8,00,60,82,00,80,FF,7F,21,
1211677,000002A0,false,Rx,0,8,00,61,83,00,80,FF,7F,21,
1213505,000002A0,false,Rx,0,8,00,62,84,00,80,FF,7F,21,
1215325,000002A0,false,Rx,0,8,00,63,85,00,80,FF,7F,21,
1217143,000002A0,false,Rx,0,8,00,64,86,00,80,FF,7F,21,
1218651,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1228639,00000312,false,Rx,0,8,00,10,8F,07,00,FF,00,08,
1228893,000003F3,false,Rx,0,8,5C,66,00,82,FF,7F,00,80,
1229805,000003F3,false,Rx,0,8,5C,66,01,83,FF,7F,00,80,
1230044,000002A0,false,Rx,0,8,00,65,87,00,80,FF,7F,21,
1231633,000002A0,false,Rx,0,8,00,66,88,00,80,FF,7F,21,
1233451,000002A0,false,Rx,0,8,00,67,89,00,80,FF,7F,21,
1235272,000002A0,false,Rx,0,8,00,68,8A,00,80,FF,7F,21,
1237100,000002A0,false,Rx,0,8,00,69,8B,00,80,FF,7F,21,
1248662,00000312,false,Rx,0,8,00,10,8F,08,00,FF,00,09,
1248905,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1249819,000003F3,false,Rx,0,8,5C,66,04,86,FF,7F,00,80,
1250045,000002A0,false,Rx,0,8,00,6A,8C,00,80,FF,7F,21,
1251645,000002A0,false,Rx,0,8,00,6B,8D,00,80,FF,7F,21,
1253463,000002A0,false,Rx,0,8,00,6C,8E,00,80,FF,7F,21,
1255283,000002A0,false,Rx,0,8,00,6D,8F,00,80,FF,7F,21,
1257111,000002A0,false,Rx,0,8,00,6E,90,00,80,FF,7F,21,
1268641,00000312,false,Rx,0,8,00,10,8F,09,00,FF,00,0A,
1268884,000003F3,false,Rx,0,8,5C,66,05,87,FF,7F,00,80,
1269797,000003F3,false,Rx,0,8,5C,66,06,88,FF,7F,00,80,
1270044,00000299,false,Rx,0,8,00,00,00,00,00,00,18,74,
1271634,000002A0,false,Rx,0,8,00,60,82,00,80,FF,7F,21,
1273452,000002A0,false,Rx,0,8,00,61,83,00,80,FF,7F,21,
1275272,000002A0,false,Rx,0,8,00,62,84,00,80,FF,7F,21,
1277091,000002A0,false,Rx,0,8,00,63,85,00,80,FF,7F,21,
1278700,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
