Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2970303,000000E0,false,Rx,0,8,00,00,00,0C,0A,00,00,16,
2975093,0000002C,false,Rx,0,8,1E,00,2F,52,A0,9A,00,80,
2980304,000000E0,false,Rx,0,8,00,00,00,0C,0B,00,00,0B,
2985087,0000002C,false,Rx,0,8,1E,00,2F,52,B0,07,00,80,
2990298,000000E0,false,Rx,0,8,00,00,00,0C,0C,00,00,58,
2995080,0000002C,false,Rx,0,8,1E,00,2F,52,C0,F3,00,80,
3000301,000000E0,false,Rx,0,8,00,00,00,0C,0D,00,00,45,
3005091,0000002C,false,Rx,0,8,1E,00,2F,52,D0,6E,00,80,
3010302,000000E0,false,Rx,0,8,00,00,00,0C,0E,00,00,62,
3015083,0000002C,false,Rx,0,8,1E,00,2F,52,E0,D4,00,80,
3020294,000000E0,false,Rx,0,8,00,00,00,0C,0F,00,00,7F,
3025085,0000002C,false,Rx,0,8,1E,00,2F,52,F0,49,00,80,
3030297,000000E0,false,Rx,0,8,00,00,00,0C,00,00,00,C4,
3035089,0000002C,false,Rx,0,8,1E,00,2F,52,00,21,00,80,
3040290,000000E0,false,Rx,0,8,00,00,00,0C,01,00,00,D9,
3045081,0000002C,false,Rx,0,8,1E,00,2F,52,10,BC,00,80,
3050292,000000E0,false,Rx,0,8,00,00,00,0C,02,00,00,FE,
3055083,0000002C,false,Rx,0,8,1E,00,2F,52,20,06,00,80,
3060294,000000E0,false,Rx,0,8,00,00,00,0C,03,00,00,E3,
3065076,0000002C,false,Rx,0,8,1E,00,2F,52,30,9B,00,80,
3070287,000000E0,false,Rx,0,8,00,00,00,0C,04,00,00,B0,
3075078,0000002C,false,Rx,0,8,1E,00,2F,52,40,6F,00,80,
3080289,000000E0,false,Rx,0,8,00,00,00,0C,05,00,00,AD,
3085070,0000002C,false,Rx,0,8,1E,00,2F,52,50,F2,00,80,
3090281,000000E0,false,Rx,0,8,00,00,00,0C,06,00,00,8A,
3095072,0000002C,false,Rx,0,8,1E,00,2F,52,60,48,00,80,
3100284,000000E0,false,Rx,0,8,00,00,00,0C,07,00,00,97,
3105066,0000002C,false,Rx,0,8,1E,00,2F,52,70,D5,00,80,
3110287,000000E0,false,Rx,0,8,00,00,00,0C,08,00,00,2C,
3115068,0000002C,false,Rx,0,8,1E,00,2F,52,80,BD,00,80,
3120279,000000E0,false,Rx,0,8,00,00,00,0C,09,00,00,31,
3125070,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
3130283,000000E0,false,Rx,0,8,00,00,00,0C,0A,00,00,16,
3135064,0000002C,false,Rx,0,8,1E,00,2F,52,A0,9A,00,80,
3140276,000000E0,false,Rx,0,8,00,00,00,0C,0B,00,00,0B,
3145067,0000002C,false,Rx,0,8,1E,00,2F,52,B0,07,00,80,
3150279,000000E0,false,Rx,0,8,00,00,00,0C,0C,00,00,58,
3155060,0000002C,false,Rx,0,8,1E,00,2F,52,C0,F3,00,80,
3160283,000000E0,false,Rx,0,8,00,00,00,0C,0D,00,00,45,
3165064,0000002C,false,Rx,0,8,1E,00,2F,52,D0,6E,00,80,
3170275,000000E0,false,Rx,0,8,00,00,00,0C,0E,00,00,62,
3175056,0000002C,false,Rx,0,8,1E,00,2F,52,E0,D4,00,80,
3180269,000000E0,false,Rx,0,8,00,00,00,0C,0F,00,00,7F,
3185060,0000002C,false,Rx,0,8,1E,00,2F,52,F0,49,00,80,
3190271,000000E0,false,Rx,0,8,00,00,00,0C,00,00,00,C4,
3195063,0000002C,false,Rx,0,8,1E,00,2F,52,00,21,00,80,
3200274,000000E0,false,Rx,0,8,00,00,00,0C,01,00,00,D9,
3205056,0000002C,false,Rx,0,8,1E,00,2F,52,10,BC,00,80,
3210267,000000E0,false,Rx,0,8,00,00,00,0C,02,00,00,FE,
3215058,0000002C,false,Rx,0,8,1E,00,2F,52,20,06,00,80,
3220269,000000E0,false,Rx,0,8,00,00,00,0C,03,00,00,E3,
3225050,0000002C,false,Rx,0,8,1E,00,2F,52,30,9B,00,80,
3230273,000000E0,false,Rx,0,8,00,00,00,0C,04,00,00,B0,
3235053,0000002C,false,Rx,0,8,1E,00,2F,52,40,6F,00,80,
3240265,000000E0,false,Rx,0,8,00,00,00,0C,05,00,00,AD,
3245045,0000002C,false,Rx,0,8,1E,00,2F,52,50,F2,00,80,
3250266,000000E0,false,Rx,0,8,00,00,00,0C,06,00,00,8A,
3255047,0000002C,false,Rx,0,8,1E,00,2F,52,60,48,00,80,
3260259,000000E0,false,Rx,0,8,00,00,00,0C,07,00,00,97,
3265050,0000002C,false,Rx,0,8,1E,00,2F,52,70,D5,00,80,
3270261,000000E0,false,Rx,0,8,00,00,00,0C,08,00,00,2C,
3275042,0000002C,false,Rx,0,8,1E,00,2F,52,80,BD,00,80,
3280254,000000E0,false,Rx,0,8,00,00,00,0C,09,00,00,31,
3285046,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
3290256,000000E0,false,Rx,0,8,00,00,00,0C,0A,00,00,16,
3295040,0000002C,false,Rx,0,8,1E,00,2F,52,A0,9A,00,80,
3300259,000000E0,false,Rx,0,8,00,00,00,0C,0B,00,00,0B,
3305041,0000002C,false,Rx,0,8,1E,00,2F,52,B0,07,00,80,
3310252,000000E0,false,Rx,0,8,00,00,00,0C,0C,00,00,58,
3315035,0000002C,false,Rx,0,8,1E,00,2F,52,C0,F3,00,80,
3320245,000000E0,false,Rx,0,8,00,00,00,0C,0D,00,00,45,
3325037,0000002C,false,Rx,0,8,1E,00,2F,52,D0,6E,00,80,
3330247,000000E0,false,Rx,0,8,00,00,00,0C,0E,00,00,62,
3335040,0000002C,false,Rx,0,8,1E,00,2F,52,E0,D4,00,80,
3340250,000000E0,false,Rx,0,8,00,00,00,0C,0F,00,00,7F,
3345032,0000002C,false,Rx,0,8,1E,00,2F,52,F0,49,00,80,
3350252,000000E0,false,Rx,0,8,00,00,00,0C,00,00,00,C4,
3355035,0000002C,false,Rx,0,8,1E,00,2F,52,00,21,00,80,
3360245,000000E0,false,Rx,0,8,00,00,00,0C,01,00,00,D9,
3365027,0000002C,false,Rx,0,8,1E,00,2F,52,10,BC,00,80,
3370247,000000E0,false,Rx,0,8,00,00,00,0C,02,00,00,FE,
3375030,0000002C,false,Rx,0,8,1E,00,2F,52,20,06,00,80,
3380250,000000E0,false,Rx,0,8,00,00,00,0C,03,00,00,E3,
3385032,0000002C,false,Rx,0,8,1E,00,2F,52,30,9B,00,80,
3390242,000000E0,false,Rx,0,8,00,00,00,0C,04,00,00,B0,
3395034,0000002C,false,Rx,0,8,1E,00,2F,52,40,6F,00,80,
3400236,000000E0,false,Rx,0,8,00,00,00,0C,05,00,00,AD,
3405017,0000002C,false,Rx,0,8,1E,00,2F,52,50,F2,00,80,
3410238,000000E0,false,Rx,0,8,00,00,00,0C,06,00,00,8A,
3415030,0000002C,false,Rx,0,8,1E,00,2F,52,60,48,00,80,
3420231,000000E0,false,Rx,0,8,00,00,00,0C,07,00,00,97,
3425022,0000002C,false,Rx,0,8,1E,00,2F,52,70,D5,00,80,
3430235,000000E0,false,Rx,0,8,00,00,00,0C,08,00,00,2C,
3435027,0000002C,false,Rx,0,8,1E,00,2F,52,80,BD,00,80,
3440228,000000E0,false,Rx,0,8,00,00,00,0C,09,00,00,31,
3445020,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
3450231,000000E0,false,Rx,0,8,00,00,00,0C,0A,00,00,16,
3455022,0000002C,false,Rx,0,8,1E,00,2F,52,A0,9A,00,80,
3460233,000000E0,false,Rx,0,8,00,00,00,0C,0B,00,00,0B,
